m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
2	22	53	24	14.7	0	9.2	69.7	0	3.0	168	329	0.0	0.0	2.0	-53.20	4.54	0	0	0	0.0	0.0	0	0	378
2	23	54	1	14.1	0	8.4	68.6	0	3.6	172	325	0.0	0.0	3.0	-60.61	4.57	0	0	0	0.0	0.0	0	0	376
2	23	54	2	13.3	0	7.9	69.8	0	1.9	189	323	0.0	0.0	3.0	-63.17	4.57	0	0	0	0.0	0.0	0	0	368
2	23	54	3	12.5	0	8.5	76.4	0	3.9	155	325	0.0	0.0	3.0	-59.30	4.57	0	0	0	0.0	0.0	0	0	369
2	23	54	4	12.1	0	9.6	84.5	0	5.3	222	330	0.0	0.0	4.0	-50.88	4.57	0	0	0	0.0	0.0	0	0	369
2	23	54	5	11.7	0	9.9	88.6	0	4.9	173	331	0.0	0.0	4.0	-40.24	4.57	0	0	0	0.0	0.0	0	0	367
2	23	54	6	11.4	0	10.3	92.7	0	4.9	153	333	0.0	0.0	4.0	-28.65	4.57	0	0	0	0.0	0.0	0	0	365
2	23	54	7	11.1	0	10.2	94.0	0	4.7	135	333	0.0	0.0	5.0	-16.69	4.57	0	0	0	0.0	0.0	0	0	363
2	23	54	8	11.1	0	10.6	96.9	0	5.1	190	336	0.0	0.0	5.0	0.57	4.57	0	0	0	0.0	0.0	0	0	364
2	23	54	9	11.5	45	10.6	94.1	42	7.9	8	337	0.0	3.9	6.0	6.92	4.57	25	76	47	168.1	63.3	19	0	372
2	23	54	10	12.7	183	10.0	84.1	131	6.8	329	327	0.0	20.3	6.0	17.95	4.57	169	240	99	430.1	201.3	78	0	383
2	23	54	11	14.1	348	10.2	77.0	195	6.0	338	323	0.0	37.1	4.0	27.89	4.57	328	415	133	652.9	347.3	147	0	397
2	23	54	12	15.0	383	10.5	74.4	274	6.5	357	330	0.0	26.3	7.0	36.04	4.57	185	556	153	821.1	465.3	166	0	403
2	23	54	13	16.4	611	10.7	69.1	236	5.3	310	321	0.0	55.3	2.0	41.43	4.57	566	644	163	923.5	538.9	257	0	421
2	23	54	14	17.0	494	10.6	66.0	324	5.7	353	331	0.0	34.6	6.0	43.06	4.57	249	670	165	953.0	560.6	213	0	419
2	23	54	15	17.3	462	10.8	65.4	318	6.5	331	333	0.0	33.0	6.0	40.56	4.57	221	631	161	907.5	528.3	199	0	419
2	23	54	16	17.6	454	10.9	64.7	240	6.0	357	330	0.0	43.7	4.0	34.48	4.57	377	532	150	790.2	445.1	192	0	421
2	23	54	17	17.7	409	10.8	63.6	118	6.0	338	323	0.0	56.3	0.0	25.88	4.57	666	382	127	609.1	319.8	168	0	420
2	23	54	18	17.3	219	10.5	64.1	102	5.7	1	327	0.0	44.7	0.0	15.65	4.57	431	205	90	376.6	171.6	89	0	410
2	23	54	19	16.4	24	10.5	68.3	24	3.7	5	334	0.0	10.6	0.0	5.05	4.57	0	50	34	54.1	41.6	11	0	397
2	23	54	20	15.8	0	11.2	74.0	0	3.2	307	336	0.0	0.0	0.0	-7.29	4.57	0	0	0	0.0	0.0	0	0	382
2	23	54	21	15.2	0	11.0	76.4	0	3.7	328	335	0.0	0.0	1.0	-19.27	4.57	0	0	0	0.0	0.0	0	0	381
2	23	54	22	14.6	0	10.7	77.0	0	2.6	347	333	0.0	0.0	1.0	-31.18	4.57	0	0	0	0.0	0.0	0	0	376
2	23	54	23	14.0	0	9.9	76.4	0	1.3	29	330	0.0	0.0	1.0	-42.64	4.57	0	0	0	0.0	0.0	0	0	368
2	23	54	24	13.3	0	9.7	78.8	0	2.1	358	328	0.0	0.0	1.0	-52.93	4.57	0	0	0	0.0	0.0	0	0	367
2	24	55	1	12.8	0	9.5	80.2	0	1.5	325	328	0.0	0.0	1.0	-60.28	4.34	0	0	0	0.0	0.0	0	0	363
2	24	55	2	12.4	0	8.7	77.9	0	0.9	8	324	0.0	0.0	2.0	-62.81	4.34	0	0	0	0.0	0.0	0	0	360
2	24	55	3	12.0	0	8.3	78.1	0	1.5	7	322	0.0	0.0	2.0	-58.96	4.34	0	0	0	0.0	0.0	0	0	359
2	24	55	4	11.7	0	7.9	77.0	0	0.8	3	321	0.0	0.0	2.0	-50.58	4.34	0	0	0	0.0	0.0	0	0	356
2	24	55	5	11.5	0	8.5	81.6	0	0.7	142	323	0.0	0.0	2.0	-39.98	4.34	0	0	0	0.0	0.0	0	0	354
2	24	55	6	11.4	0	8.9	84.8	0	1.2	133	325	0.0	0.0	2.0	-28.41	4.34	0	0	0	0.0	0.0	0	0	355
2	24	55	7	11.2	0	7.9	80.0	0	2.3	163	322	0.0	0.0	3.0	-16.46	4.34	0	0	0	0.0	0.0	0	0	359
2	24	55	8	11.2	0	8.4	82.7	0	4.1	148	324	0.0	0.0	3.0	0.70	4.34	0	1	1	1.0	0.8	0	0	368
2	24	55	9	11.9	56	8.4	79.4	46	3.6	45	326	0.0	6.5	3.0	7.17	4.34	85	80	47	174.2	63.7	24	0	374
2	24	55	10	13.2	216	6.7	64.6	116	3.9	39	311	0.0	30.6	3.0	18.22	4.34	320	249	96	436.3	198.5	90	0	389
2	24	55	11	14.9	410	7.1	59.8	125	4.7	38	307	0.0	50.8	0.0	28.19	4.34	604	426	128	659.1	339.3	171	0	405
2	24	55	12	16.3	531	7.7	56.8	165	4.7	176	311	0.0	53.2	0.0	36.38	4.34	617	568	146	827.4	452.6	223	0	419
2	24	55	13	17.5	612	7.4	51.4	182	5.1	150	310	0.0	55.1	0.0	41.79	4.34	645	657	155	929.7	523.2	258	0	429
2	24	55	14	18.4	610	6.8	46.6	233	5.3	186	311	0.0	52.5	2.0	43.43	4.34	548	683	157	959.0	543.9	258	0	433
2	24	55	15	18.8	481	7.4	47.4	303	6.0	133	320	0.0	35.9	6.0	40.90	4.34	271	644	154	913.4	512.8	207	0	429
2	24	55	16	18.7	347	7.9	49.5	276	6.2	180	328	0.0	21.8	7.0	34.79	4.34	124	544	143	795.9	432.9	151	0	423
2	24	55	17	18.2	220	8.2	51.8	192	5.5	144	333	0.0	12.4	8.0	26.14	4.34	64	392	122	614.6	312.4	96	0	415
2	24	55	18	17.4	80	8.2	54.7	80	4.9	183	341	0.0	3.0	8.0	15.88	4.34	0	212	87	381.8	169.1	36	0	405
2	24	55	19	16.5	4	8.4	58.9	4	4.3	127	349	0.0	0.0	8.0	5.16	4.34	0	53	34	56.3	42.1	2	0	397
2	24	55	20	15.9	0	8.8	62.9	0	5.1	132	348	0.0	0.0	7.0	-7.10	4.34	0	0	0	0.0	0.0	0	0	389
2	24	55	21	15.2	0	8.8	65.6	0	4.5	195	345	0.0	0.0	6.0	-19.08	4.34	0	0	0	0.0	0.0	0	0	385
2	24	55	22	14.7	0	8.6	66.9	0	4.5	168	342	0.0	0.0	6.0	-30.98	4.34	0	0	0	0.0	0.0	0	0	382
2	24	55	23	14.0	0	8.7	70.4	0	3.0	152	339	0.0	0.0	6.0	-42.41	4.34	0	0	0	0.0	0.0	0	0	375
2	24	55	24	13.3	0	8.8	74.0	0	3.0	53	336	0.0	0.0	5.0	-52.67	4.34	0	0	0	0.0	0.0	0	0	372
2	25	56	1	12.6	0	7.5	71.3	0	2.6	157	329	0.0	0.0	4.0	-59.95	3.96	0	0	0	0.0	0.0	0	0	367
2	25	56	2	11.8	0	7.5	74.9	0	3.2	11	326	0.0	0.0	4.0	-62.44	3.96	0	0	0	0.0	0.0	0	0	364
2	25	56	3	11.1	0	7.9	80.4	0	4.3	9	324	0.0	0.0	4.0	-58.61	3.96	0	0	0	0.0	0.0	0	0	362
2	25	56	4	10.7	0	8.3	84.8	0	5.5	356	323	0.0	0.0	3.0	-50.29	3.96	0	0	0	0.0	0.0	0	0	362
2	25	56	5	10.3	0	8.8	90.5	0	5.1	20	323	0.0	0.0	2.0	-39.72	3.96	0	0	0	0.0	0.0	0	0	359
2	25	56	6	10.0	0	7.9	86.8	0	4.5	358	318	0.0	0.0	2.0	-28.16	3.96	0	0	0	0.0	0.0	0	0	357
2	25	56	7	9.7	0	8.1	89.1	0	3.2	341	316	0.0	0.0	2.0	-16.22	3.96	0	0	0	0.0	0.0	0	0	353
2	25	56	8	9.7	0	8.0	89.1	0	3.6	343	314	0.0	0.0	1.0	0.82	3.96	0	1	1	1.4	1.1	0	0	360
2	25	56	9	10.6	82	7.8	82.8	40	3.7	343	313	0.0	17.3	0.0	7.43	3.96	327	86	46	180.3	81.6	33	0	369
2	25	56	10	12.2	253	8.0	75.6	79	4.3	348	309	0.0	43.2	0.0	18.50	3.96	546	261	89	442.6	248.5	104	0	384
2	25	56	11	14.0	438	7.8	66.2	94	4.7	2	306	0.0	55.0	0.0	28.50	3.96	721	442	118	665.4	420.3	181	0	402
2	25	56	12	15.5	591	7.2	57.4	103	5.1	356	303	0.0	59.0	0.0	36.72	3.96	817	586	134	833.7	557.6	245	0	416
2	25	56	13	16.9	680	7.4	53.3	104	5.1	340	305	0.0	59.7	0.0	42.16	3.96	858	676	142	935.9	642.8	283	0	428
2	25	56	14	17.9	700	8.6	54.5	114	5.1	344	312	0.0	59.6	0.0	43.80	3.96	846	702	143	965.1	667.7	292	0	435
2	25	56	15	18.5	642	8.7	52.8	146	4.9	1	315	0.0	58.4	0.0	41.24	3.96	752	663	141	919.3	630.0	268	0	436
2	25	56	16	18.7	538	8.9	52.7	129	4.3	345	317	0.0	56.3	0.0	35.09	3.96	712	561	131	801.6	533.2	224	0	434
2	25	56	17	18.5	374	7.7	49.4	120	4.3	353	316	0.0	48.1	0.0	26.40	3.96	571	407	113	620.1	386.9	155	0	425
2	25	56	18	17.7	207	8.4	54.1	104	4.5	320	322	0.0	37.3	3.0	16.11	3.96	373	223	82	387.0	211.7	85	0	413
2	25	56	19	16.6	20	7.1	53.3	20	3.2	358	326	0.0	5.2	2.0	5.27	3.96	0	57	34	58.6	46.9	9	0	398
2	25	56	20	15.8	0	7.5	57.4	0	3.0	350	326	0.0	0.0	2.0	-6.90	3.96	0	0	0	0.0	0.0	0	0	384
2	25	56	21	15.1	0	7.8	61.6	0	3.4	335	326	0.0	0.0	2.0	-18.89	3.96	0	0	0	0.0	0.0	0	0	381
2	25	56	22	14.4	0	6.8	60.0	0	2.6	356	320	0.0	0.0	2.0	-30.78	3.96	0	0	0	0.0	0.0	0	0	375
2	25	56	23	13.6	0	6.8	63.3	0	1.5	31	318	0.0	0.0	2.0	-42.19	3.96	0	0	0	0.0	0.0	0	0	368
2	25	56	24	12.8	0	7.5	70.3	0	1.5	343	319	0.0	0.0	2.0	-52.40	3.96	0	0	0	0.0	0.0	0	0	363
2	26	57	1	12.1	0	8.5	78.5	0	0.9	335	322	0.0	0.0	1.0	-59.61	4.65	0	0	0	0.0	0.0	0	0	357
2	26	57	2	11.4	0	8.5	82.1	0	0.3	316	320	0.0	0.0	1.0	-62.06	4.65	0	0	0	0.0	0.0	0	0	351
2	26	57	3	10.7	0	8.5	86.3	0	1.9	339	318	0.0	0.0	1.0	-58.26	4.65	0	0	0	0.0	0.0	0	0	353
2	26	57	4	10.3	0	8.1	86.1	0	2.3	336	316	0.0	0.0	1.0	-49.98	4.65	0	0	0	0.0	0.0	0	0	353
2	26	57	5	9.9	0	7.7	85.9	0	1.2	337	313	0.0	0.0	1.0	-39.45	4.65	0	0	0	0.0	0.0	0	0	347
2	26	57	6	9.7	0	7.9	88.5	0	0.6	341	313	0.0	0.0	1.0	-27.91	4.65	0	0	0	0.0	0.0	0	0	343
2	26	57	7	9.4	0	8.7	95.7	0	0.5	10	315	0.0	0.0	0.0	-15.97	4.65	0	0	0	0.0	0.0	0	0	340
2	26	57	8	9.3	0	9.0	97.6	0	0.3	359	315	0.0	0.0	0.0	0.95	4.65	0	2	2	1.8	1.5	0	0	358
2	26	57	9	10.3	88	9.3	93.4	49	0.2	315	318	0.0	19.0	0.0	7.69	4.65	293	84	52	186.5	80.2	35	0	368
2	26	57	10	11.9	263	9.1	83.2	84	0.2	47	313	0.0	45.6	0.0	18.79	4.65	556	253	103	448.9	240.4	108	0	387
2	26	57	11	13.7	440	9.2	74.1	98	0.7	135	311	0.0	54.7	0.0	28.81	4.65	709	428	137	671.8	406.9	182	0	407
2	26	57	12	15.1	559	8.5	64.8	149	1.2	157	311	0.0	55.8	0.0	37.06	4.65	680	570	157	840.0	541.0	233	0	422
2	26	57	13	16.4	652	8.4	59.1	164	1.1	119	310	0.0	58.0	0.0	42.53	4.65	722	657	167	942.1	624.4	273	0	435
2	26	57	14	17.2	637	8.3	55.8	204	1.9	145	314	0.0	54.8	0.0	44.17	4.65	621	683	170	971.2	648.6	268	0	436
2	26	57	15	17.7	602	8.7	55.5	200	2.3	7	316	0.0	54.2	0.0	41.59	4.65	605	644	166	925.2	611.6	253	0	436
2	26	57	16	17.9	497	8.4	53.6	180	3.4	127	317	0.0	49.9	0.0	35.39	4.65	547	544	154	807.3	516.6	209	0	429
2	26	57	17	17.6	345	8.0	53.4	154	3.2	141	319	0.0	40.2	2.0	26.66	4.65	427	394	132	625.5	373.7	145	0	420
2	26	57	18	16.9	192	9.2	60.4	113	3.2	115	327	0.0	29.8	4.0	16.34	4.65	279	215	94	392.2	204.2	79	0	408
2	26	57	19	15.8	22	10.0	68.4	22	4.1	146	336	0.0	5.9	3.0	5.37	4.65	0	56	38	60.9	48.7	10	0	393
2	26	57	20	15.2	0	11.6	78.8	0	3.6	139	341	0.0	0.0	3.0	-6.71	4.65	0	0	0	0.0	0.0	0	0	383
2	26	57	21	14.7	0	11.1	79.1	0	1.9	142	338	0.0	0.0	3.0	-18.69	4.65	0	0	0	0.0	0.0	0	0	376
2	26	57	22	14.2	0	10.7	79.6	0	2.8	152	335	0.0	0.0	3.0	-30.58	4.65	0	0	0	0.0	0.0	0	0	375
2	26	57	23	13.6	0	10.7	82.4	0	1.5	163	333	0.0	0.0	2.0	-41.96	4.65	0	0	0	0.0	0.0	0	0	368
2	26	57	24	13.0	0	10.7	85.7	0	1.2	356	332	0.0	0.0	2.0	-52.12	4.65	0	0	0	0.0	0.0	0	0	364
2	27	58	1	12.6	0	11.1	90.6	0	0.9	345	332	0.0	0.0	2.0	-59.27	4.68	0	0	0	0.0	0.0	0	0	361
2	27	58	2	12.2	0	10.0	86.4	0	0.9	58	327	0.0	0.0	2.0	-61.69	4.68	0	0	0	0.0	0.0	0	0	359
2	27	58	3	11.8	0	10.3	90.2	0	2.6	144	326	0.0	0.0	2.0	-57.91	4.68	0	0	0	0.0	0.0	0	0	362
2	27	58	4	11.6	0	10.1	90.8	0	1.7	50	325	0.0	0.0	1.0	-49.68	4.68	0	0	0	0.0	0.0	0	0	357
2	27	58	5	11.4	0	10.4	93.7	0	2.1	327	325	0.0	0.0	1.0	-39.18	4.68	0	0	0	0.0	0.0	0	0	357
2	27	58	6	11.2	0	10.6	96.0	0	1.5	333	325	0.0	0.0	1.0	-27.65	4.68	0	0	0	0.0	0.0	0	0	355
2	27	58	7	11.1	0	10.3	94.8	0	1.9	350	323	0.0	0.0	1.0	-15.72	4.68	0	0	0	0.0	0.0	0	0	355
2	27	58	8	11.1	0	10.0	92.6	0	1.3	350	321	0.0	0.0	0.0	1.08	4.68	0	2	2	2.4	1.9	0	0	367
2	27	58	9	12.2	94	10.1	87.1	52	1.1	348	323	0.0	20.6	0.0	7.96	4.68	298	87	53	192.8	72.1	37	0	378
2	27	58	10	13.9	275	9.4	74.3	92	1.5	312	316	0.0	48.3	0.0	19.07	4.68	560	257	105	455.3	212.1	112	0	397
2	27	58	11	15.4	416	8.9	64.8	131	2.3	1	315	0.0	49.6	0.0	29.13	4.68	586	433	139	678.2	356.9	173	0	413
2	27	58	12	16.9	551	8.6	57.8	154	3.2	40	314	0.0	54.3	0.0	37.41	4.68	655	574	159	846.3	473.3	230	0	427
2	27	58	13	18.0	594	8.4	53.1	239	3.2	359	317	0.0	51.3	2.0	42.90	4.68	521	662	169	948.4	545.6	251	0	435
2	27	58	14	18.8	577	8.9	52.4	298	3.7	167	322	0.0	46.1	4.0	44.54	4.68	397	687	171	977.3	566.5	245	0	438
2	27	58	15	19.1	481	7.7	47.6	328	3.9	159	323	0.0	34.2	6.0	41.93	4.68	229	648	167	931.0	534.2	206	0	434
2	27	58	16	19.2	398	7.7	47.3	277	3.6	148	324	0.0	29.9	6.0	35.69	4.68	207	548	156	812.9	451.6	171	0	431
2	27	58	17	18.7	263	8.4	50.9	216	4.7	135	331	0.0	19.1	7.0	26.92	4.68	102	397	133	630.9	327.4	113	0	421
2	27	58	18	18.0	139	8.5	53.8	117	4.9	164	335	0.0	11.5	7.0	16.57	4.68	75	218	95	397.3	179.9	59	0	411
2	27	58	19	17.0	14	9.1	59.6	14	4.1	182	343	0.0	1.6	7.0	5.48	4.68	0	58	39	63.2	47.9	7	0	400
2	27	58	20	16.5	0	10.1	66.0	0	4.3	327	346	0.0	0.0	7.0	-6.52	4.68	0	0	0	0.0	0.0	0	0	391
2	27	58	21	16.0	0	10.5	70.1	0	3.6	351	346	0.0	0.0	7.0	-18.50	4.68	0	0	0	0.0	0.0	0	0	387
2	27	58	22	15.4	0	10.8	73.7	0	4.1	9	345	0.0	0.0	7.0	-30.38	4.68	0	0	0	0.0	0.0	0	0	385
2	27	58	23	14.9	0	10.2	73.4	0	4.7	318	342	0.0	0.0	7.0	-41.74	4.68	0	0	0	0.0	0.0	0	0	383
2	27	58	24	14.5	0	10.0	74.5	0	4.1	335	339	0.0	0.0	7.0	-51.85	4.68	0	0	0	0.0	0.0	0	0	380
2	28	59	1	14.0	0	9.8	76.1	0	4.3	313	337	0.0	0.0	7.0	-58.94	4.70	0	0	0	0.0	0.0	0	0	378
2	28	59	2	13.4	0	9.7	78.3	0	5.1	14	335	0.0	0.0	7.0	-61.31	4.70	0	0	0	0.0	0.0	0	0	376
2	28	59	3	12.9	0	8.1	72.5	0	6.2	351	327	0.0	0.0	7.0	-57.55	4.70	0	0	0	0.0	0.0	0	0	374
2	28	59	4	12.6	0	7.8	72.3	0	6.5	324	324	0.0	0.0	7.0	-49.36	4.70	0	0	0	0.0	0.0	0	0	373
2	28	59	5	12.3	0	7.5	72.6	0	4.9	9	322	0.0	0.0	7.0	-38.90	4.70	0	0	0	0.0	0.0	0	0	370
2	28	59	6	12.1	0	7.2	71.9	0	4.1	64	320	0.0	0.0	7.0	-27.39	4.70	0	0	0	0.0	0.0	0	0	368
2	28	59	7	11.9	0	7.0	71.6	0	5.1	156	318	0.0	0.0	7.0	-15.47	4.70	0	0	0	0.0	0.0	0	0	368
2	28	59	8	11.9	0	7.0	71.6	0	5.5	166	317	0.0	0.0	7.0	1.21	4.70	0	3	3	3.0	2.2	0	0	372
2	28	59	9	12.8	75	7.2	68.8	51	5.5	140	319	0.0	10.3	6.0	8.22	4.70	170	91	55	199.2	71.3	31	0	379
2	28	59	10	14.1	213	7.5	64.6	162	5.3	184	317	0.0	25.4	6.0	19.36	4.70	154	262	106	461.7	206.0	89	0	392
2	28	59	11	15.3	339	6.5	55.6	252	4.5	31	313	0.0	30.8	7.0	29.44	4.70	177	438	140	684.6	344.4	144	0	405
2	28	59	12	16.5	433	6.8	52.8	290	3.6	162	315	0.0	32.8	6.0	37.76	4.70	233	579	160	852.7	455.5	185	0	417
2	28	59	13	17.5	520	6.6	48.6	306	3.2	152	314	0.0	38.9	5.0	43.27	4.70	311	666	170	954.6	524.4	222	0	428
2	28	59	14	18.4	551	5.2	41.8	318	3.2	152	309	0.0	41.5	5.0	44.92	4.70	330	692	172	983.3	544.3	235	0	435
2	28	59	15	18.9	522	5.7	42.0	297	2.8	174	312	0.0	41.0	5.0	42.28	4.70	335	652	169	936.9	513.3	222	0	438
2	28	59	16	19.2	450	4.6	38.0	245	2.1	182	308	0.0	39.8	5.0	36.00	4.70	349	552	157	818.5	434.3	191	0	437
2	28	59	17	19.1	326	3.7	35.9	185	3.2	160	307	0.0	33.7	4.0	27.18	4.70	309	401	134	636.2	315.6	137	0	427
2	28	59	18	18.5	186	4.3	38.8	110	2.3	105	311	0.0	25.5	4.0	16.80	4.70	262	222	97	402.4	174.3	77	0	418
2	28	59	19	17.6	26	4.8	42.6	26	2.1	137	316	0.0	7.6	4.0	5.59	4.70	0	60	40	65.6	47.4	11	0	403
2	28	59	20	16.9	0	5.6	47.0	0	2.3	58	318	0.0	0.0	4.0	-6.32	4.70	0	0	0	0.0	0.0	0	0	389
2	28	59	21	16.3	0	5.2	47.8	0	2.3	211	316	0.0	0.0	4.0	-18.31	4.70	0	0	0	0.0	0.0	0	0	386
2	28	59	22	15.6	0	4.7	48.2	0	1.9	112	313	0.0	0.0	4.0	-30.18	4.70	0	0	0	0.0	0.0	0	0	381
2	28	59	23	14.9	0	4.0	47.9	0	3.0	49	309	0.0	0.0	5.0	-41.51	4.70	0	0	0	0.0	0.0	0	0	380
2	28	59	24	14.3	0	4.7	52.3	0	2.8	99	311	0.0	0.0	5.0	-51.58	4.70	0	0	0	0.0	0.0	0	0	377
3	1	60	1	13.7	0	5.8	58.9	0	3.1	187	310	0.0	0.0	0.0	-58.60	4.80	0	0	0	0.0	0.0	0	0	371
3	1	60	2	13.0	0	5.9	61.7	0	2.5	78	309	0.0	0.0	0.0	-60.93	4.80	0	0	0	0.0	0.0	0	0	366
3	1	60	3	12.3	0	5.8	64.2	0	2.2	87	308	0.0	0.0	0.0	-57.19	4.80	0	0	0	0.0	0.0	0	0	362
3	1	60	4	12.0	0	6.6	69.5	0	2.2	86	311	0.0	0.0	0.0	-49.05	4.80	0	0	0	0.0	0.0	0	0	360
3	1	60	5	11.6	0	5.4	65.5	0	1.6	91	305	0.0	0.0	0.0	-38.62	4.80	0	0	0	0.0	0.0	0	0	356
3	1	60	6	11.4	0	4.6	63.1	0	1.7	231	302	0.0	0.0	0.0	-27.13	4.80	0	0	0	0.0	0.0	0	0	355
3	1	60	7	11.1	0	5.2	66.9	0	1.4	229	304	0.0	0.0	0.0	-15.21	4.80	0	0	0	0.0	0.0	0	0	353
3	1	60	8	11.1	0	5.6	68.9	0	1.7	219	305	0.0	3.8	0.0	1.34	4.80	0	3	3	3.7	2.9	0	0	367
3	1	60	9	11.8	93	5.9	67.1	49	2.8	141	308	0.0	18.7	0.0	8.50	4.80	296	93	57	205.6	92.7	40	0	376
3	1	60	10	12.9	255	6.6	65.6	100	2.4	66	307	0.0	32.3	0.0	19.65	4.80	462	265	109	468.1	262.8	110	0	390
3	1	60	11	14.2	435	6.2	58.6	130	3.6	55	302	0.0	45.9	0.0	29.76	4.80	612	441	144	691.0	437.2	186	0	404
3	1	60	12	15.3	598	5.2	50.9	124	3.8	227	296	0.0	54.8	0.0	38.11	4.80	768	581	164	859.0	576.9	255	0	418
3	1	60	13	16.3	682	6.3	51.6	135	5.7	266	301	0.0	56.2	0.0	43.65	4.80	793	669	174	960.8	663.5	291	0	423
3	1	60	14	17.0	711	6.3	49.2	133	6.9	239	302	0.0	57.0	0.0	45.29	4.80	814	694	176	989.3	688.3	304	0	426
3	1	60	15	17.5	655	6.3	47.8	161	6.6	238	304	0.0	54.7	0.0	42.63	4.80	729	654	173	942.6	649.2	280	0	427
3	1	60	16	17.6	548	6.5	48.0	144	3.6	246	307	0.0	51.1	0.0	36.30	4.80	682	554	161	824.0	549.5	234	0	430
3	1	60	17	17.5	393	6.5	48.5	119	2.9	231	310	0.0	43.4	0.0	27.44	4.80	593	403	138	641.5	399.9	168	0	422
3	1	60	18	16.9	222	6.6	50.5	109	2.7	250	313	0.0	32.4	0.0	17.02	4.80	387	224	99	407.5	222.0	95	0	410
3	1	60	19	16.1	25	7.1	55.0	25	2.2	251	324	0.0	8.9	0.0	5.69	4.80	0	62	42	67.9	54.3	12	0	395
3	1	60	20	15.5	0	8.1	61.2	0	1.4	261	327	0.0	0.0	0.0	-6.13	4.80	0	0	0	0.0	0.0	0	0	375
3	1	60	21	14.9	0	7.0	59.1	0	0.9	266	322	0.0	0.0	0.0	-18.12	4.80	0	0	0	0.0	0.0	0	0	370
3	1	60	22	14.4	0	6.3	58.1	0	0.9	289	317	0.0	0.0	0.0	-29.97	4.80	0	0	0	0.0	0.0	0	0	367
3	1	60	23	13.7	0	6.4	61.1	0	0.9	232	316	0.0	0.0	0.0	-41.28	4.80	0	0	0	0.0	0.0	0	0	364
3	1	60	24	13.1	0	5.8	61.1	0	0.9	253	313	0.0	0.0	0.0	-51.30	4.80	0	0	0	0.0	0.0	0	0	360
3	2	61	1	12.6	0	6.1	64.6	0	0.6	255	313	0.0	0.0	0.0	-58.25	4.86	0	0	0	0.0	0.0	0	0	357
3	2	61	2	12.1	0	6.2	67.0	0	1.4	269	312	0.0	0.0	0.0	-60.55	4.86	0	0	0	0.0	0.0	0	0	358
3	2	61	3	11.6	0	6.2	69.1	0	1.8	261	311	0.0	0.0	0.0	-56.83	4.86	0	0	0	0.0	0.0	0	0	357
3	2	61	4	11.4	0	5.8	68.3	0	2.2	242	308	0.0	0.0	0.0	-48.73	4.86	0	0	0	0.0	0.0	0	0	357
3	2	61	5	11.1	0	6.5	73.1	0	2.7	281	310	0.0	0.0	0.0	-38.33	4.86	0	0	0	0.0	0.0	0	0	357
3	2	61	6	10.9	0	6.8	75.4	0	2.7	251	311	0.0	0.0	0.0	-26.87	4.86	0	0	0	0.0	0.0	0	0	356
3	2	61	7	10.8	0	6.1	72.7	0	2.5	209	308	0.0	0.0	0.0	-14.95	4.86	0	0	0	0.0	0.0	0	0	354
3	2	61	8	10.8	1	5.7	70.8	1	4.7	88	306	0.0	3.6	0.0	1.47	4.86	0	4	4	4.4	3.5	0	0	366
3	2	61	9	11.6	96	6.3	69.8	55	4.7	60	309	0.0	18.6	0.0	8.77	4.86	271	96	58	212.1	94.1	41	0	374
3	2	61	10	12.9	270	7.1	67.8	90	3.6	103	307	0.0	36.5	0.0	19.95	4.86	528	269	111	474.7	262.3	116	0	389
3	2	61	11	14.3	457	6.8	60.4	106	3.6	83	303	0.0	49.8	0.0	30.09	4.86	701	444	146	697.5	433.8	195	0	406
3	2	61	12	15.4	587	6.1	53.8	138	4.1	141	301	0.0	52.8	0.0	38.46	4.86	721	585	167	865.4	571.0	251	0	418
3	2	61	13	16.5	677	6.5	51.7	165	5.0	203	303	0.0	55.2	0.0	44.03	4.86	736	672	177	967.0	656.0	289	0	426
3	2	61	14	17.2	674	6.2	48.3	208	4.7	96	304	0.0	52.6	0.0	45.67	4.86	651	697	179	995.3	680.2	289	0	430
3	2	61	15	17.6	618	5.6	45.3	210	5.0	108	304	0.0	49.2	0.0	42.97	4.86	598	657	175	948.4	641.5	266	0	430
3	2	61	16	17.8	531	6.0	45.8	169	7.7	69	306	0.0	47.7	0.0	36.60	4.86	608	557	163	829.5	543.4	228	0	422
3	2	61	17	17.6	384	5.7	45.4	138	10.2	77	308	0.0	40.3	0.0	27.70	4.86	529	406	140	646.7	396.2	165	0	414
3	2	61	18	17.1	210	5.5	46.4	94	8.2	107	311	0.0	26.6	0.0	17.25	4.86	390	226	101	412.5	221.0	90	0	407
3	2	61	19	16.3	54	5.5	48.9	38	5.7	139	318	0.0	10.1	0.0	5.89	4.86	157	64	43	142.8	62.6	24	0	398
3	2	61	20	15.4	0	6.9	56.6	0	4.1	107	322	0.0	0.0	0.0	0.01	4.86	0	0	0	0.0	0.0	0	0	383
